ID_subjsess,ID_subj,ID_sess,ID_sex,ID_agegroup,ID_bdate,ID_tdate,ID_race,ID_ethnicity,ID_weight1,ID_weight2,ID_height1,ID_height2,ID_rightleg1,ID_rightleg2,ID_leftleg1,ID_leftleg2,ID_locomotor,onset,offset,task_ordinal,task_task,computervision_ordinal,computervision_videopreset,usedata_ordinal,usedata_playdata,object1_ordinal,object1_obj,object1_action_state_ordinal,object1_action_state_obj,object1_action_state_action,object1_action_state_noise,object1_action_state_detach,object1_action_state_reattach,object1_action_state_takeout,object1_action_state_putin,object1_action_state_popup,object1_action_state_hidden,object1_action_state_open,object1_action_state_close,object2_ordinal,object2_obj,object2_action_state_ordinal,object2_action_state_obj,object2_action_state_action,object2_action_state_noise,object2_action_state_detach,object2_action_state_reattach,object2_action_state_takeout,object2_action_state_putin,object2_action_state_popup,object2_action_state_hidden,object2_action_state_open,object2_action_state_close
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1156953,1162222,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1162222,1162223,2,r,2,r,2,r,16,p,61,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1162223,1167526,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1167526,1167527,2,r,2,r,2,r,16,p,62,p,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1167527,1168580,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1168580,1168581,2,r,2,r,2,r,16,p,63,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1168581,1173782,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1173782,1173783,2,r,2,r,2,r,16,p,64,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1173783,1175142,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1175142,1175143,2,r,2,r,2,r,16,p,65,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1175143,1180854,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1180854,1180855,2,r,2,r,2,r,16,p,66,p,t,y,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1180855,1186498,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1186498,1186499,2,r,2,r,2,r,16,p,67,p,o,y,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1186499,1187858,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1187858,1187859,2,r,2,r,2,r,16,p,68,p,i,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1187859,1204722,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1204722,1204723,2,r,2,r,2,r,16,p,69,p,s,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1204723,1213834,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1213834,1213835,2,r,2,r,2,r,16,p,70,p,i,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1213835,1217200,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1217200,1217201,2,r,2,r,2,r,16,p,71,p,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1217201,1218662,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1218662,1218663,2,r,2,r,2,r,16,p,72,p,t,y,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1218663,1234540,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1234540,1234541,2,r,2,r,2,r,16,p,73,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1234541,1237226,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1237226,1237227,2,r,2,r,2,r,16,p,74,p,t,y,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1237227,1241748,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1241748,1241749,2,r,2,r,2,r,16,p,75,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1241749,1247018,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1247018,1247019,2,r,2,r,2,r,16,p,76,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1247019,1248548,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1248548,1248549,2,r,2,r,2,r,16,p,77,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1248549,1251370,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1251370,1251371,2,r,2,r,2,r,16,p,78,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1251371,1252458,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1252458,1252459,2,r,2,r,2,r,16,p,79,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1252459,1255008,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1255008,1255009,2,r,2,r,2,r,16,p,80,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1255009,1255722,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1255722,1255723,2,r,2,r,2,r,16,p,81,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1255723,1260890,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1260890,1260891,2,r,2,r,2,r,16,p,82,p,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1260891,1262352,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1262352,1262353,2,r,2,r,2,r,16,p,83,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1262353,1270104,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1270104,1270105,2,r,2,r,2,r,16,p,84,p,t,y,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1270105,1272416,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1272416,1272417,2,r,2,r,2,r,16,p,85,p,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1272417,1272418,2,r,2,r,2,r,16,p,86,h,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1272418,1276156,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1276156,1276157,2,r,2,r,2,r,16,p,87,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1276157,1280746,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1280746,1280747,2,r,2,r,2,r,16,p,88,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1280747,1287546,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1287546,1287547,2,r,2,r,2,r,16,p,89,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1287547,1289144,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1289144,1289145,2,r,2,r,2,r,16,p,90,p,t,,,,,,,,,y,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1289145,1291184,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1291184,1291185,2,r,2,r,2,r,16,p,91,p,t,,,,,,,,y,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1291185,1293530,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1293530,1293531,2,r,2,r,2,r,16,p,92,p,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1293531,1293532,2,r,2,r,2,r,16,p,93,p,h,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1293532,1294346,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1294346,1294347,2,r,2,r,2,r,16,p,94,p,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1294347,1297984,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1297984,1297985,2,r,2,r,2,r,16,p,95,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1297985,1298018,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1298018,1298019,2,r,2,r,2,r,16,p,96,p,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1298019,1301214,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1301214,1301215,2,r,2,r,2,r,16,p,97,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1301215,1305804,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1305804,1305805,2,r,2,r,2,r,16,p,98,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1305805,1307810,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1307810,1307811,2,r,2,r,2,r,16,p,99,p,i,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1307811,1314780,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1314780,1314781,2,r,2,r,2,r,16,p,100,p,h,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1314781,1317500,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1317500,1317501,2,r,2,r,2,r,16,p,101,p,t,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1317501,1317874,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1317874,1317875,2,r,2,r,2,r,16,p,102,p,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1317875,1319438,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1319438,1319439,2,r,2,r,2,r,16,p,103,p,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1319439,1319440,2,r,2,r,2,r,16,p,104,p,h,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1319440,1323212,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1323212,1323213,2,r,2,r,2,r,16,p,105,p,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1323213,1324300,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1324300,1324301,2,r,2,r,2,r,16,p,106,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1324301,1324776,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1324776,1324777,2,r,2,r,2,r,16,p,107,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1324777,1330216,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1330216,1330217,2,r,2,r,2,r,16,p,108,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1330217,1339430,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1339430,1339431,2,r,2,r,2,r,16,p,109,p,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1339431,1341062,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1341062,1341063,2,r,2,r,2,r,16,p,110,p,i,y,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1341063,1350038,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1350038,1350039,2,r,2,r,2,r,16,p,111,p,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1350039,1351228,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1351228,1351229,2,r,2,r,2,r,16,p,112,p,i,y,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1351229,1359184,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1359184,1359185,2,r,2,r,2,r,16,p,113,p,o,,,,y,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1359185,1365950,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1365950,1365951,2,r,2,r,2,r,16,p,114,p,s,y,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1365951,1374552,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1374552,1374553,2,r,2,r,2,r,16,p,115,p,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1374553,1375776,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1375776,1375777,2,r,2,r,2,r,16,p,116,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1375777,1375778,2,r,2,r,2,r,16,p,117,p,h,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1375778,1379720,2,r,2,r,2,r,16,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1379720,1379721,2,r,2,r,2,r,16,p,118,p,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1379721,1433542,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1433542,1433543,2,r,2,r,2,r,17,p,119,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1433543,1433544,2,r,2,r,2,r,17,p,120,p,h,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1433544,1435242,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1435242,1435243,2,r,2,r,2,r,17,p,121,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1435243,1439458,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1439458,1440615,2,r,2,r,2,r,17,p,122,p,s,y,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1440615,1445443,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1445443,1445444,2,r,2,r,2,r,17,p,123,p,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1445444,1449591,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1449591,1449592,2,r,2,r,2,r,17,p,124,p,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1449592,1452956,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1452956,1452957,2,r,2,r,2,r,17,p,125,p,o,,,,y,,,,,,,,,,,,,,,,,,,
